fips,name,population,population18To34,population18To34_me,population18To34_p,population18To34_pme,white,white_me,white_p,white_pme,minority,minority_me,minority_p,minority_pme,neverMarried,neverMarried_me,neverMarried_p,neverMarried_pme,liveAlone,liveAlone_me,liveAlone_p,liveAlone_pme,educationBachelor,educationBachelor_me,educationBachelor_p,educationBachelor_pme,civilian,veteran,veteran_me,veteran_p,veteran_pme,foreignBorn,foreignBorn_me,foreignBorn_p,foreignBorn_pme,otherLanguage,otherLanguage_me,otherLanguage_p,otherLanguage_pme,medianEarnings,medianEarnings_me,povertyUniverse,poverty,poverty_me,poverty_p,poverty_pme,employed,employed_me,employed_p,employed_pme,commuter,droveToWork,droveToWork_me,droveToWork_p,droveToWork_pme,liveWithParent,liveWithParent_me,liveWithParent_p,liveWithParent_pme
27300,"Jacksonville, IL",40712,8860,139,21.763,0.34142,7645,8,86.29,1.34,1220,138,13.77,1.35,5815,281,65.63,2.84,640,139,7.22,1.56,1495,253,16.87,2.83,8855,120,59,1.36,0.66,190,116,2.14,1.3,360,115,4.06,1.27,30430,,7280,1305,251,17.93,3.34,6290,242,70.99,2.66,6145,5585,260,90.89,1.9,2105,341,23.76,3.79
27340,"Jacksonville, NC",179935,71275,163,39.612,0.09059,49295,43,69.16,0.18,21975,172,30.83,0.17,30620,1105,42.96,1.55,3640,418,5.11,0.59,6115,611,8.58,0.86,43895,6345,704,14.45,1.59,3210,394,4.5,0.55,7560,646,10.61,0.91,26844,,57985,9030,911,15.57,1.57,24750,980,34.72,1.36,51200,41185,1267,80.44,1.65,10975,1214,15.4,1.7
27380,"Jacksonville, TX",50865,10655,106,20.948,0.20839,5685,30,53.36,0.53,4970,104,46.64,0.52,6350,325,59.6,3.05,380,122,3.57,1.14,655,161,6.15,1.5,10655,135,81,1.27,0.76,1720,298,16.14,2.78,2415,232,22.67,2.18,24258,,9675,2720,415,28.11,4.19,6150,384,57.72,3.66,6095,5795,412,95.08,1.79,3585,412,33.65,3.89
27420,"Jamestown, ND",21046,4610,121,21.904,0.57493,4235,16,91.87,2.41,375,122,8.13,2.43,3200,235,69.41,5.04,480,159,10.41,3.34,690,185,14.97,3.97,4610,65,46,1.41,1,85,56,1.84,1.21,215,99,4.66,2.14,30101,,3655,560,184,15.32,4.99,3380,172,73.32,3.4,3320,3025,185,91.11,2.69,815,201,17.68,4.33
27460,"Jamestown-Dunkirk-Fredonia, NY",134156,29185,70,21.755,0.05218,24800,13,84.98,0.21,4385,72,15.02,0.21,20595,531,70.57,1.8,2095,329,7.18,1.13,4220,459,14.46,1.56,29155,815,163,2.8,0.56,665,181,2.28,0.62,2880,260,9.87,0.89,26876,,25560,7380,530,28.87,1.94,18135,561,62.14,1.92,17565,15070,573,85.8,1.82,7760,543,26.59,1.86
27500,"Janesville-Beloit, WI",160345,33970,56,21.186,0.03492,27425,44,80.73,0.2,6545,75,19.27,0.2,21210,610,62.44,1.79,2370,307,6.98,0.9,4980,433,14.66,1.27,33935,675,179,1.99,0.53,2220,307,6.54,0.9,3820,238,11.25,0.7,32185,,32390,5740,436,17.72,1.35,24405,557,71.84,1.63,23715,21480,597,90.58,1.34,9070,608,26.7,1.79
27540,"Jasper, IN",54883,10245,181,18.667,0.32979,9305,27,90.82,1.66,940,188,9.18,1.67,5230,409,51.05,4.1,725,186,7.08,1.81,1710,273,16.69,2.68,10245,255,134,2.49,1.31,695,177,6.78,1.65,1135,213,11.08,1.95,31350,,10070,1460,309,14.5,2.97,7825,302,76.38,2.86,7770,7350,335,94.59,1.92,3175,369,30.99,3.7
27580,"Jayuya, PR",16413,4090,,24.919,,10,18,0.24,0.45,4080,20,99.76,0.52,3160,188,77.26,4.61,0,20,0,0.91,465,161,11.37,3.93,4090,50,78,1.22,1.91,0,20,,,3970,101,97.07,2.52,16793,,4080,2395,321,58.7,7.85,1665,206,40.71,5.02,1655,1540,213,93.05,5.09,2515,245,61.49,5.99
27600,"Jefferson, GA",60577,12510,187,20.651,0.3087,9930,78,79.38,1.54,2580,228,20.62,1.53,5545,439,44.32,3.51,350,129,2.8,1.04,2425,339,19.38,2.66,12445,350,152,2.81,1.22,745,206,5.96,1.62,1505,199,12.03,1.52,35120,,12275,1760,267,14.34,2.16,7795,421,62.31,3.03,7805,7315,442,93.72,2.51,3735,349,29.86,2.74
27620,"Jefferson City, MO",150003,34190,266,22.793,0.17733,27930,83,81.69,0.68,6260,281,18.31,0.69,21650,693,63.32,2.02,2225,333,6.51,0.97,6075,478,17.77,1.38,34100,845,217,2.48,0.64,1270,269,3.71,0.78,2065,283,6.04,0.82,30298,,29465,5510,723,18.7,2.44,22145,671,64.77,1.86,21890,20285,694,92.67,1.26,9060,680,26.5,1.99
27700,"Jesup, GA",30187,6460,149,21.4,0.49359,4325,20,66.95,1.57,2130,148,32.97,1.54,3625,295,56.11,4.43,270,111,4.18,1.72,490,170,7.59,2.6,6410,115,90,1.79,1.39,290,136,4.49,2.06,500,120,7.74,1.75,30310,,5885,1460,260,24.81,4.56,3510,294,54.33,4.37,3465,3200,287,92.35,4.36,1855,316,28.72,4.85
27740,"Johnson City, TN",199583,45190,305,22.642,0.15282,40250,12,89.07,0.6,4940,304,10.93,0.6,27215,807,60.22,1.73,3985,435,8.82,0.96,9600,671,21.24,1.48,45125,1360,271,3.01,0.6,1965,277,4.35,0.6,2610,343,5.78,0.74,26617,,41535,12435,776,29.94,1.8,29570,848,65.43,1.85,28985,26725,840,92.2,1.26,10510,615,23.26,1.37
27780,"Johnstown, PA",142448,28465,83,19.983,0.05827,25585,31,89.88,0.29,2880,88,10.12,0.28,19825,491,69.65,1.68,2130,238,7.48,0.84,5095,379,17.9,1.34,28375,1040,203,3.67,0.72,425,125,1.49,0.44,1255,193,4.41,0.67,33680,,23955,4680,385,19.54,1.56,17150,480,60.25,1.74,16765,15055,462,89.8,1.55,8640,497,30.35,1.75
27860,"Jonesboro, AR",122801,31685,172,25.802,0.14006,23735,28,74.91,0.41,7945,170,25.07,0.4,17545,767,55.37,2.36,2125,348,6.71,1.09,5440,579,17.17,1.83,31665,1010,293,3.19,0.93,2075,274,6.55,0.85,2265,280,7.15,0.87,27311,,29220,8625,645,29.52,2.18,19935,624,62.92,1.92,19650,18200,638,92.62,1.5,5985,488,18.89,1.53
27900,"Joplin, MO",175355,39720,191,22.651,0.10892,33070,17,83.26,0.4,6645,190,16.73,0.4,20600,870,51.86,2.15,2450,381,6.17,0.96,6175,557,15.55,1.38,39620,835,194,2.11,0.49,2305,318,5.8,0.8,3645,355,9.18,0.89,29822,,38175,7855,770,20.58,2.01,29090,635,73.24,1.5,28820,26950,741,93.51,1.06,8885,604,22.37,1.5
27920,"Junction City, KS",35583,12010,140,33.752,0.39345,7225,18,60.16,0.74,4785,144,39.84,0.74,3870,486,32.22,4.14,865,224,7.2,1.85,1785,312,14.86,2.6,8960,1585,267,17.69,2.95,995,348,8.28,2.9,1775,370,14.78,3.05,30388,,11500,1380,277,12,2.37,5625,469,46.84,3.81,8600,7670,395,89.19,3.36,1590,359,13.24,3
27940,"Juneau, AK",31897,7490,159,23.482,0.49848,4630,12,61.82,1.3,2865,160,38.25,1.34,4835,259,64.55,3.48,495,150,6.61,2.02,1700,230,22.7,3.03,7375,430,113,5.83,1.51,495,169,6.61,2.18,840,180,11.21,2.3,40252,,7265,765,181,10.53,2.52,5240,304,69.96,3.48,5215,4275,317,81.98,3.25,2235,277,29.84,3.69
27980,"Kahului-Wailuku-Lahaina, HI",156704,32710,137,20.874,0.08743,8990,47,27.48,0.18,23725,145,72.53,0.18,22045,710,67.4,2.17,1655,326,5.06,1,5800,647,17.73,1.97,32545,725,249,2.23,0.76,5255,621,16.07,1.9,6185,701,18.91,2.14,33346,,32365,4495,669,13.89,2.04,23810,700,72.79,2.12,23210,19625,754,84.55,1.91,10575,751,32.33,2.31
28020,"Kalamazoo-Portage, MI",328660,87065,158,26.491,0.04807,67385,90,77.4,0.17,19680,174,22.6,0.17,61135,1074,70.22,1.21,8085,570,9.29,0.65,17785,800,20.43,0.92,86990,1805,298,2.07,0.34,5030,590,5.78,0.67,8705,577,10,0.66,30607,,80900,24855,1364,30.72,1.65,57315,1075,65.83,1.24,56020,50185,1214,89.58,1.2,18690,930,21.47,1.07
28060,"Kalispell, MT",91536,17670,164,19.304,0.17916,16250,23,91.96,0.86,1420,164,8.04,0.86,9890,645,55.97,3.49,1250,290,7.07,1.63,3475,408,19.67,2.31,17630,590,170,3.35,0.96,325,141,1.84,0.79,655,226,3.71,1.28,29141,,17510,3405,527,19.45,2.95,12600,497,71.31,2.78,12350,11000,555,89.07,2.55,4510,616,25.52,3.45
28100,"Kankakee, IL",112991,25675,111,22.723,0.09824,17625,38,68.65,0.33,8050,117,31.35,0.33,17590,517,68.51,2.03,1005,210,3.91,0.82,3650,403,14.22,1.56,25675,540,147,2.1,0.57,1520,306,5.92,1.19,2595,264,10.11,1.02,33882,,23495,5040,549,21.45,2.28,16705,545,65.06,2.04,16400,14930,581,91.04,1.58,7950,627,30.96,2.44
28140,"Kansas City, MO-KS",2025297,453450,329,22.389,0.01624,317015,152,69.91,0.06,136435,349,30.09,0.06,272430,2842,60.08,0.63,41625,1257,9.18,0.28,124095,2474,27.37,0.54,451935,11920,826,2.64,0.18,43280,1453,9.54,0.32,58540,1502,12.91,0.33,35824,,444755,72090,1989,16.21,0.45,332295,2042,73.28,0.46,327040,304615,2328,93.14,0.34,117435,2186,25.9,0.48
28180,"Kapaa, HI",67872,13315,93,19.618,0.13702,3460,27,25.99,0.18,9855,94,74.01,0.19,8700,430,65.34,3.13,415,127,3.12,0.96,2125,320,15.96,2.4,13200,275,103,2.08,0.78,1710,336,12.84,2.55,2705,349,20.32,2.63,31202,,13155,1845,318,14.03,2.42,9565,345,71.84,2.62,9375,8450,338,90.13,2.01,5660,453,42.51,3.39
28260,"Kearney, NE",53403,15195,108,28.453,0.20224,13060,82,85.95,0.79,2140,136,14.08,0.82,9530,350,62.72,2.28,1130,190,7.44,1.26,3115,304,20.5,2.01,15175,325,102,2.14,0.68,1130,204,7.44,1.32,1370,232,9.02,1.51,31584,,13285,3215,398,24.2,2.86,11840,349,77.92,2.14,11735,10585,355,90.2,2.04,2190,291,14.41,1.91
28300,"Keene, NH",76896,18355,110,23.87,0.14305,17325,2,94.39,0.56,1030,110,5.61,0.56,13830,377,75.35,1.94,970,209,5.28,1.13,3155,403,17.19,2.19,18260,410,131,2.25,0.72,370,128,2.02,0.69,615,148,3.35,0.79,34813,,14320,2885,445,20.15,3,11915,477,64.91,2.54,11760,9670,513,82.23,2.59,4250,455,23.15,2.46
28340,"Kendallville, IN",47509,9585,69,20.175,0.14524,8115,24,84.66,0.61,1470,69,15.34,0.61,4985,348,52.01,3.56,510,170,5.32,1.77,1025,182,10.69,1.9,9575,155,65,1.62,0.68,900,125,9.39,1.32,1785,230,18.62,2.4,30918,,9370,1750,308,18.68,3.3,6080,343,63.43,3.48,6000,5455,394,90.92,3.55,3020,341,31.51,3.53
28380,"Kennett, MO",31916,6135,84,19.222,0.26319,4885,23,79.63,1.1,1250,83,20.37,1.08,3000,262,48.9,4.15,285,108,4.65,1.75,490,148,7.99,2.41,6135,95,61,1.55,0.99,300,91,4.89,1.45,415,92,6.76,1.46,25590,,5975,1770,273,29.62,4.55,3505,247,57.13,3.85,3500,3455,246,98.71,1.12,1485,198,24.21,3.2
28420,"Kennewick-Richland, WA",260827,61285,195,23.496,0.07476,35185,67,57.41,0.21,26100,201,42.59,0.2,34460,1087,56.23,1.76,3205,353,5.23,0.57,9030,623,14.73,1.02,61190,1435,296,2.35,0.49,12910,731,21.07,1.18,21775,811,35.53,1.31,32201,,60135,10115,874,16.82,1.45,41340,1002,67.46,1.62,40420,37095,939,91.77,1.13,18080,900,29.5,1.47
28500,"Kerrville, TX",49696,8755,151,17.617,0.30385,5125,17,58.54,1.09,3625,156,41.4,1.07,5270,413,60.19,4.56,485,164,5.54,1.89,1135,214,12.96,2.48,8750,445,207,5.09,2.38,740,191,8.45,2.22,2365,276,27.01,3.18,25547,,8020,1545,379,19.26,4.59,5990,352,68.42,3.58,5890,5450,366,92.53,2.6,2505,353,28.61,4.1
28540,"Ketchikan, AK",13595,3040,53,22.361,0.38985,1945,15,63.98,1.11,1095,52,36.02,1.08,1805,153,59.38,5.06,315,92,10.36,2.97,385,99,12.66,3.25,2860,115,47,4.02,1.65,275,89,9.05,2.96,300,91,9.87,2.96,35589,,2965,430,133,14.5,4.52,1930,145,63.49,4.46,2035,1650,168,81.08,5.67,775,170,25.49,5.57
28580,"Key West, FL",74213,14185,214,19.114,0.28836,8570,32,60.42,0.91,5615,214,39.58,0.91,9520,496,67.11,3.33,745,181,5.25,1.26,2210,344,15.58,2.42,13460,420,139,3.12,1.03,2750,404,19.39,2.8,4440,348,31.3,2.43,26824,,13615,1785,369,13.11,2.71,9430,512,66.48,3.26,9985,6840,517,68.5,4.09,4390,603,30.95,4.22
28620,"Kill Devil Hills, NC",38561,7105,214,18.425,0.55496,5455,118,76.78,2.08,1645,187,23.15,2.09,4510,373,63.48,4.6,350,152,4.93,2.17,1780,312,25.05,4.38,7070,170,99,2.4,1.42,885,169,12.46,2.28,965,163,13.58,2.21,27210,,6800,970,250,14.26,3.62,5255,317,73.96,3.94,5250,4815,334,91.71,2.62,1635,307,23.01,4.18
28660,"Killeen-Temple, TX",412047,120765,302,29.309,0.07329,61660,101,51.06,0.15,59105,318,48.94,0.15,56865,1472,47.09,1.21,6855,686,5.68,0.57,14560,994,12.06,0.82,97425,11495,913,11.8,0.95,8310,795,6.88,0.65,20445,916,16.93,0.75,30771,,106620,16545,1108,15.52,1.01,59100,1472,48.94,1.22,81370,72890,1580,89.58,1.09,28150,1552,23.31,1.29
28700,"Kingsport-Bristol-Bristol, TN-VA",308957,56580,288,18.313,0.09322,52970,32,93.62,0.48,3615,289,6.39,0.48,30120,933,53.23,1.57,3530,443,6.24,0.78,8825,621,15.6,1.09,56555,1200,301,2.12,0.53,1060,269,1.87,0.47,2205,305,3.9,0.53,27185,,54275,12065,834,22.23,1.52,36790,860,65.02,1.49,35975,34690,906,96.43,0.63,16720,945,29.55,1.67
28740,"Kingston, NY",182086,38565,92,21.18,0.05053,28730,95,74.5,0.29,9835,123,25.5,0.29,28455,672,73.78,1.8,1790,300,4.64,0.78,7830,591,20.3,1.54,38485,675,213,1.75,0.56,3330,414,8.63,1.07,6100,454,15.82,1.18,32179,,35195,7345,817,20.87,2.28,23725,754,61.52,1.95,22960,19470,776,84.8,2.28,12735,771,33.02,2
28780,"Kingsville, TX",32576,10670,145,32.754,0.44511,2265,13,21.23,0.31,8405,146,78.77,0.31,7715,447,72.31,4.12,690,204,6.47,1.92,2235,394,20.95,3.68,10305,230,129,2.23,1.24,1115,347,10.45,3.25,4550,519,42.64,4.93,30064,,9160,3435,445,37.5,4.6,6045,437,56.65,4.19,6330,5640,374,89.1,2.91,1850,354,17.34,3.34
28820,"Kinston, NC",59277,11440,187,19.299,0.31547,5170,29,45.19,0.74,6270,187,54.81,0.74,7770,409,67.92,3.67,645,219,5.64,1.93,835,185,7.3,1.56,11370,180,101,1.58,0.89,980,230,8.57,1.93,1395,284,12.19,2.32,26471,,11110,3150,464,28.35,4.09,6775,365,59.22,3.18,6685,6275,375,93.87,2.22,4135,351,36.15,3.09
28860,"Kirksville, MO",29970,10100,181,33.7,0.60394,9055,21,89.65,1.63,1040,182,10.3,1.62,7615,277,75.4,2.34,975,219,9.65,2.17,1635,250,16.19,2.5,10095,190,101,1.88,0.99,335,115,3.32,1.11,580,153,5.74,1.45,28061,,7295,3370,392,46.2,4.17,5065,326,50.15,3.09,4975,4230,363,85.03,3.44,1080,267,10.69,2.66
28900,"Klamath Falls, OR",66211,13285,167,20.065,0.25222,10035,15,75.54,0.96,3245,165,24.43,0.94,8050,450,60.59,3.33,1045,270,7.87,2.05,1625,274,12.23,2.07,13160,565,165,4.29,1.27,760,148,5.72,1.12,1650,211,12.42,1.57,27219,,12905,3540,468,27.43,3.59,8400,515,63.23,3.67,8260,7090,479,85.84,3.17,3275,388,24.65,2.88
28940,"Knoxville, TN",843268,186710,399,22.141,0.04732,157670,211,84.45,0.21,29040,444,15.55,0.21,114470,1627,61.31,0.87,19230,1016,10.3,0.55,39530,1257,21.17,0.68,186330,4080,485,2.19,0.26,10920,858,5.85,0.46,13960,776,7.48,0.41,30899,,175180,39600,1575,22.61,0.88,122535,1576,65.63,0.84,120355,113140,1614,94.01,0.49,50340,1606,26.96,0.86
29020,"Kokomo, IN",82795,16055,143,19.391,0.17272,13730,23,85.52,0.77,2325,143,14.48,0.76,9200,399,57.3,2.56,1630,257,10.15,1.59,2350,296,14.64,1.83,16050,480,153,2.99,0.95,380,137,2.37,0.84,820,176,5.11,1.08,29746,,15730,4055,444,25.78,2.75,10535,442,65.62,2.71,10270,9510,419,92.6,1.72,4495,398,28,2.56
29060,"Laconia, NH",60216,10455,127,17.362,0.21091,9715,71,92.92,1.37,740,152,7.08,1.38,6590,376,63.03,3.52,675,216,6.46,2.06,1915,235,18.32,2.21,10435,205,107,1.96,1.02,500,185,4.78,1.76,375,120,3.59,1.16,34100,,10320,1300,328,12.6,3.16,7550,323,72.21,3.12,7330,6925,360,94.47,1.98,3315,419,31.71,3.99
29100,"La Crosse-Onalaska, WI-MN",134335,35990,174,26.791,0.12953,32340,36,89.86,0.46,3655,182,10.16,0.46,25855,483,71.84,1.24,3260,332,9.06,0.93,6840,413,19.01,1.14,35950,805,204,2.24,0.57,1410,247,3.92,0.68,2875,244,7.99,0.67,31425,,32210,8695,634,26.99,1.83,26840,592,74.58,1.7,26450,22750,699,86.01,1.66,6190,504,17.2,1.41
29180,"Lafayette, LA",471070,116145,316,24.656,0.06708,76670,62,66.01,0.19,39470,322,33.98,0.19,75470,1398,64.98,1.18,9485,885,8.17,0.76,18780,1008,16.17,0.86,115965,3560,493,3.07,0.43,5465,647,4.71,0.56,11075,852,9.54,0.73,32523,,112130,23990,1326,21.39,1.18,80040,1536,68.91,1.29,78115,73975,1572,94.7,0.74,34515,1373,29.72,1.18
